content_id,publish_timestamp,created,last_modified,doi,name,content_type,item_type,creator,primary_creator,resource_sub_type,resource_type,publisher_name,book_title,book_subtitle,collection_name,iiif_url
003a255f-375e-3878-8647-1f2d0dc8e6ed,,2022-02-16 14:57:06.065489 +00:00,2022-02-16 14:57:06.065491 +00:00,10.2307/community.1008930606,Annual commencement / Northwestern University.,contributed_documents,ccda_text,"[""Northwestern University (Evanston, Ill.)""]","Northwestern University (Evanston, Ill.)",Documents,Documents,"[""Evanston, Ill. : The University,""]",,,Northwestern University Collection,https://stor.stage.artstor.org/iiif/2022/01/07/18/b0464b5d-4999-4f14-8b27-5976b638cbc2/pages/page-0_deflate.tif
012b5957-b4b3-3075-acd1-4f19cc666625,1907-01-01 00:00:00.000000 +00:00,2021-05-11 17:39:38.490168 +00:00,2021-06-14 22:53:56.920768 +00:00,10.2307/ithaka.org.1003748673,"Maria Carson in Automobile next to Rachel Carson with Dog, Pat, at Carson Homestead ",contributed_images,ccda_text,"[""unknown""]",unknown,Photographs,Images,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/17087db8-e8d8-4adf-814f-162122abaa93_deflate.tif
01b7e68c-4839-340c-afc3-b4566688dfd9,1992-05-01 00:00:00.000000 +00:00,2022-02-16 15:45:34.593850 +00:00,2022-02-16 15:45:34.593851 +00:00,10.2307/41801952,Civil Society in Apartheid and Post-Apartheid South Africa,journal,article,"[""Khehla Shubane""]",Khehla Shubane,,,"[""Berghahn Books"", ""Faculty of Humanities, Development and Social Sciences, University of KwaZulu-Natal, South Africa""]",,,,
020635bd-910e-3545-b7bb-337538fe947b,1996-04-01 00:00:00.000000 +00:00,2022-02-16 14:53:18.599994 +00:00,2022-02-16 14:53:18.599998 +00:00,10.2307/25163080,The Silent Spring of Rachel Carson,journal,article,"[""Ned Kerstetter""]",Ned Kerstetter,,,"[""Organization of American Historians"", ""Oxford University Press""]",,,,
02365a6b-dfd6-301e-be33-959ff0b1454a,1981-01-01 00:00:00.000000 +00:00,2022-02-16 15:48:17.191808 +00:00,2022-02-16 15:48:17.191810 +00:00,10.2307/struggles.1003346513,Isolate Apartheid South Africa,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Press Releases,Documents,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/03/e9407133-99cd-452b-b438-78ef9794408c.jp2
026acae8-187c-319a-b893-db8a2e5ef307,2010-01-01 00:00:00.000000 +00:00,2022-02-16 15:31:59.915079 +00:00,2022-02-16 15:31:59.915080 +00:00,10.7722/j.ctt14brs5g.8,3 The Road to Freedom,book,chapter,"[""Paul Mulvey""]",Paul Mulvey,,,"[""Boydell and Brewer"", ""Royal Historical Society""]",The Political Life of Josiah C. Wedgwood,"Land, Liberty and Empire, 1872-1943",,
055e7e95-c675-3f3f-86b6-95aec9d110ee,1927-01-01 00:00:00.000000 +00:00,2022-02-16 14:56:18.622313 +00:00,2022-02-16 14:56:18.622314 +00:00,10.2307/ithaka.org.1003748621,"Play ""Let's Raise Chickens"" by Rachel Carson Appearing in a 1927 issue of The Arrow",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Screenplays,Documents,"[""Chatham University""]",,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/fb89fcb5-7e0e-4a6c-b2c3-777d0ae0da27_deflate.tif
063bfe06-e108-3885-b942-17ebbd1ea580,1965-01-01 00:00:00.000000 +00:00,2021-03-02 13:17:22.015207 +00:00,2021-03-02 13:17:22.015209 +00:00,10.2307/struggles.1003323318,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,
07a65982-4101-3dcb-bb97-001eb5726e1f,1907-01-01 00:00:00.000000 +00:00,2021-03-02 13:17:33.525051 +00:00,2021-06-14 22:01:49.955748 +00:00,10.2307/ithaka.org.1003748645,Carson Family Pets on Carson Homestead Porch Steps (Pennsylvania),contributed_images,ccda_text,"[""unknown""]",unknown,Photographs,Images,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/608ded20-60c9-4ccd-b9f8-35f75425f604_deflate.tif
0a0facb1-cb57-3d2d-8678-c6586524b0d5,1951-01-01 00:00:00.000000 +00:00,2021-03-02 13:17:52.486505 +00:00,2021-06-14 22:02:16.949246 +00:00,10.2307/ithaka.org.1003748662,Press Photo of Rachel Carson for The Sea Around Us,contributed_images,ccda_text,"[""Brooks Photography""]",Brooks Photography,Photographs,Images,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/d0fb394b-0b57-4f9d-81bc-58a68fbe84a0_deflate.tif
0a817704-b271-3e85-b50e-ae24182ae834,2002-07-01 00:00:00.000000 +00:00,2022-02-16 15:31:20.535804 +00:00,2022-02-16 15:31:20.535806 +00:00,10.2307/20119881,Isabel Allende's Fictional World: Roads to Freedom,journal,article,"[""Z. Nelly Martinez""]",Z. Nelly Martinez,,,"[""Latin American Literary Review""]",,,,
0b1f126d-9554-3815-a00d-bae84fe74c66,1995-06-01 00:00:00.000000 +00:00,2021-02-27 03:21:38.028998 +00:00,2021-06-14 22:29:51.631625 +00:00,10.2307/2168743,Review: [Untitled],journal,article,"[""V. P. Franklin""]",V. P. Franklin,,,"[""Oxford University Press"", ""American Historical Association""]",,,,
0c48326e-e03b-3964-85b4-0b5d5fb32d65,1963-12-19 00:00:00.000000 +00:00,2021-03-02 13:18:10.229736 +00:00,2021-06-14 22:03:30.044327 +00:00,10.2307/ithaka.org.1003748640,"Letter from Chatham College President Edward Eddy to Rachel Carson dated December 19, 1963",contributed_documents,ccda_text,"[""Edward D. Eddy (academician and administrator, 1921-1998)""]","Edward D. Eddy (academician and administrator, 1921-1998)",Letters (Correspondence),Documents,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/62b3dc46-6c68-4191-a39d-150abce0b714_deflate.tif
0ecdfaa0-74d3-3ada-9d3c-c17794d6daf3,1944-10-01 00:00:00.000000 +00:00,2022-02-16 15:30:11.055910 +00:00,2022-02-16 15:30:11.055912 +00:00,10.2307/2715168,Review: [Untitled],journal,article,"[""Mabel M. Smythe""]",Mabel M. Smythe,,,"[""Association for the Study of African American Life and History""]",,,,
0f46f0e3-e521-308b-ab30-d5b33e4d6e82,2014-01-01 00:00:00.000000 +00:00,2022-02-16 15:46:48.700753 +00:00,2022-02-16 15:46:48.700755 +00:00,10.7722/j.ctt4cg5xj.14,7. The Apartheid Endgame 1987â€“1996,book,chapter,"[""Timothy Gibbs""]",Timothy Gibbs,,,"[""Boydell and Brewer"", """"]",Mandela's Kinsmen,Nationalist Elites and Apartheid's First Bantustan,,
11af31f7-29d6-3765-bf43-41db14bc9858,,2022-02-16 15:55:58.220656 +00:00,2022-02-16 15:55:58.220659 +00:00,10.2307/struggles.1003338034,Paintings of Nicaragua by John Keane,contributed_images,ccda_text,[],,Posters,Images,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/05/eac65a3b-ac26-4a65-86a9-e29bd82c425d.jp2
1231a8af-b010-30b1-9e2f-d79aa2f16f3f,1965-01-01 00:00:00.000000 +00:00,2022-02-16 15:35:25.086203 +00:00,2022-02-16 15:35:25.086205 +00:00,10.2307/struggles.1003323315,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/263af57a-7301-4ab4-9496-c3658ef7ec30.jp2
12c0b3c4-a791-32fe-a0f5-8b97343f1ee8,2012-01-01 00:00:00.000000 +00:00,2022-02-16 15:45:45.820558 +00:00,2022-02-16 15:45:45.820559 +00:00,10.2307/j.ctt3fgwp0.4,1 Writing Ingrid Jonker,book,chapter,"[""Louise Viljoen""]",Louise Viljoen,,,"[""Ohio University Press""]",Ingrid Jonker,Poet under Apartheid,,
1646be9b-68b0-33e7-bc73-671c4437405f,1991-04-01 00:00:00.000000 +00:00,2022-02-16 14:54:51.789238 +00:00,2022-02-16 14:54:51.789239 +00:00,10.2307/41555055,Rachel Carson Remembered,journal,article,"[""Victor Lewis""]",Victor Lewis,,,"[""Reimagine!""]",,,,
17d5698c-95a5-30c9-b490-f01beb338cbe,1969-12-01 00:00:00.000000 +00:00,2022-02-16 15:32:53.396492 +00:00,2022-02-16 15:32:53.396494 +00:00,10.2307/.1003329632,Chief Albert J. Lutuli: Statements and Addresses,contributed_documents,ccda_text,"[""United Nations Centre against Apartheid""]",United Nations Centre against Apartheid,Reports,Documents,"[""Department of Political and Security Council Affairs""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/20/03/e5a8fde9-3d2f-4830-a261-fbf755dbd54f.jp2
18011d5e-a739-33a0-b055-639dbe87a664,1928-01-01 00:00:00.000000 +00:00,2021-08-25 19:27:57.965062 +00:00,2021-08-25 19:27:57.965068 +00:00,10.2307/ithaka.org.1003748620,"""Triolet"" and ""March"" Poems by Rachel Carson Appearing in a 1928 issue of The Arrow",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Poetry,Documents,"[""Chatham University""]",,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/6d98aaa9-31da-42db-b137-330328869a52_deflate.tif
18a5a005-8e3c-3adc-9221-c25cfa331ece,1950-04-01 00:00:00.000000 +00:00,2022-02-16 15:30:20.665548 +00:00,2022-02-16 15:30:20.665550 +00:00,10.2307/41884025,The Road to Freedom,journal,article,"[""William H. Chesnut""]",William H. Chesnut,,,"[""Pi Gamma Mu, International Honor Society in Social Sciences""]",,,,
191f44df-1fef-3d67-9961-f23ac5d7f44d,1965-01-01 00:00:00.000000 +00:00,2021-03-02 13:19:58.491363 +00:00,2021-03-02 13:19:58.491366 +00:00,10.2307/.1003323283,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,
19ac0912-6770-3a25-b1df-9d1011ddfe67,1925-01-01 00:00:00.000000 +00:00,2021-03-02 13:20:02.895914 +00:00,2021-06-14 22:09:27.908347 +00:00,10.2307/ithaka.org.1003748648,"Mary Scott Skinker with Students in Pennslvania College for Women 1928-1929 Yearbook, The Pennsylvanian ",contributed_images,ccda_text,"[""Chatham University""]",Chatham University,Photographs,Images,"[""Chatham University""]",,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/d2e1c467-1ba2-4735-962b-c53a1f7530a0_deflate.tif
19d83302-7a70-36eb-821d-49a4e5c27493,1989-02-01 00:00:00.000000 +00:00,2021-03-02 13:20:04.411931 +00:00,2021-06-14 22:09:56.376335 +00:00,10.2307/struggles.1003326741,Selling Out To Apartheid: British Government Support For Trade With South Africa,contributed_books,ccda_text,"[""Anti-Apartheid Movement""]",Anti-Apartheid Movement,Pamphlets,Books,"[""Anti-Apartheid Movement""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/19/22/8a19d8e3-7ef9-4ae3-8585-1886f0596b03.jp2
1b95151b-1393-3c7c-8eb2-c5c7cd6f1e57,2013-10-20 00:00:00.000000 +00:00,2022-02-16 15:58:37.894072 +00:00,2022-02-16 15:58:37.894074 +00:00,10.5406/visuartsrese.39.2.0013,"Assembling Visuality: Social Media,
Everyday Imaging, and Critical
Thinking in Digital Visual Culture",journal,article,"[""Aaron D. Knochel""]",Aaron D. Knochel,,,"[""University of Illinois Press""]",,,,
1ebd8ec6-5691-39ca-b605-82c48cebb029,,2021-06-28 23:37:36.139130 +00:00,2021-06-28 23:37:36.139133 +00:00,10.2307/struggles.1003338297,Workers unite against apartheid : Rally,contributed_images,ccda_text,[],,Posters,Images,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/05/7c636a09-7e82-4f65-a92f-9dbc5d714e8c.jp2
1f427f8e-cd5b-3599-a4ed-b868640c9388,2012-01-01 00:00:00.000000 +00:00,2022-02-16 15:46:51.101910 +00:00,2022-02-16 15:46:51.101912 +00:00,10.2307/j.ctt46mxtq.11,CHAPTER 8 From stamverwantschap to anti-apartheid:,book,chapter,"[""Vincent Kuitenbrouwer""]",Vincent Kuitenbrouwer,,,"[""Amsterdam University Press""]",War of Words,Dutch Pro-Boer Propaganda and the South African War (1899-1902),,
2309d8d9-645a-3592-b483-deb06338f49a,2014-01-01 00:00:00.000000 +00:00,2022-02-16 14:55:10.695218 +00:00,2022-02-16 14:55:10.695219 +00:00,10.2307/j.ctt5vjxn1.8,3 CARSON AND HER SISTERS:,book,chapter,"[""ROBERT K. MUSIL""]",ROBERT K. MUSIL,,,"[""Rutgers University Press""]",Rachel Carson and Her Sisters,Extraordinary Women Who Have Shaped America's Environment,,
25b85433-7275-3900-9928-a96cbda0bbbc,,2022-02-16 14:57:01.826922 +00:00,2022-02-16 14:57:01.826923 +00:00,10.2307/community.1008930754,Annual commencement / Northwestern University.,contributed_documents,ccda_text,"[""Northwestern University (Evanston, Ill.)""]","Northwestern University (Evanston, Ill.)",Documents,Documents,"[""Evanston, Ill. : The University,""]",,,Northwestern University Collection,https://stor.stage.artstor.org/iiif/2022/01/07/18/9b29bc2c-2a74-4c88-a5f6-f5616b4ccbe6/pages/page-0_deflate.tif
2667588f-a139-3267-82d3-76ffe1708bde,1925-01-01 00:00:00.000000 +00:00,2021-06-16 18:30:29.821359 +00:00,2021-06-16 18:30:29.821362 +00:00,10.2307/ithaka.org.1003748661,Pennsylvania College for Women 1924 Freshman Class Yearbook Photo ,contributed_images,ccda_text,"[""Chatham University""]",Chatham University,Photographs,Images,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/c969e94f-4819-4e68-ab0b-1b4f39bae7dc_deflate.tif
287cf943-76b3-3cb6-845c-96684dab7d07,1987-01-01 00:00:00.000000 +00:00,2022-02-16 15:47:56.717701 +00:00,2022-02-16 15:47:56.717703 +00:00,10.2307/struggles.1003346545,Vote Against Apartheid,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Circulars,Documents,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/19/19/9cfb8d3e-2f55-4c0f-b9aa-a302e0eeaa86.jp2
2a3c72fb-50c7-3d45-9f3d-63b8b989565b,1969-12-01 00:00:00.000000 +00:00,2022-02-16 15:32:50.066384 +00:00,2022-02-16 15:32:50.066386 +00:00,10.2307/struggles.1003329632,Chief Albert J. Lutuli: Statements and Addresses,contributed_documents,ccda_text,"[""United Nations Centre against Apartheid""]",United Nations Centre against Apartheid,Reports,Documents,"[""Department of Political and Security Council Affairs""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/03/e5a8fde9-3d2f-4830-a261-fbf755dbd54f.jp2
2b1796c5-624e-3742-9e8b-dd62cd9726b6,2004-04-01 00:00:00.000000 +00:00,2022-02-16 15:59:03.226140 +00:00,2022-02-16 15:59:03.226142 +00:00,10.2307/1320972,"Visual Culture Isn't Just Visual: Multiliteracy, Multimodality and Meaning",journal,article,"[""Paul Duncum""]",Paul Duncum,,,"[""National Art Education Association""]",,,,
2c78453a-075e-3ce4-b5e3-055903b32dfc,1965-01-01 00:00:00.000000 +00:00,2022-02-16 15:33:33.693653 +00:00,2022-02-16 15:33:33.693655 +00:00,10.2307/.1003323289,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/04599577-aa20-4ddf-ba36-18b4bcac8ca6.jp2
2d750419-5b27-3a0d-ba8e-5203e4382a32,,2022-02-16 15:48:42.570392 +00:00,2022-02-16 15:48:42.570395 +00:00,10.2307/struggles.1003324099,Mouvement anti-apartheid,contributed_images,ccda_text,[],,Posters,Images,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/83a104a7-0d13-4dd0-9e9c-be675be588a7.jp2
2f128262-d219-376a-9bc8-a72759bb6dba,1965-01-01 00:00:00.000000 +00:00,2021-09-09 17:57:21.609116 +00:00,2021-09-09 17:57:21.609118 +00:00,10.2307/.1003323299,View from Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/c9f290b8-2d97-4b19-b4ab-fbd362f16b1f.jp2
307e5e1d-9082-3a30-abb1-23636f8986d2,2005-07-01 00:00:00.000000 +00:00,2022-02-16 14:53:55.682118 +00:00,2022-02-16 14:53:55.682121 +00:00,10.2307/41222488,Not So Fast with the DDT: Rachel Carson's warnings still apply,journal,article,"[""REED KARAIM""]",REED KARAIM,,,"[""The Phi Beta Kappa Society""]",,,,
344fbc2a-f2e0-379a-95f4-abcc2d98c8e1,1965-01-01 00:00:00.000000 +00:00,2021-07-12 12:39:40.715024 +00:00,2021-07-12 12:39:40.715030 +00:00,10.2307/struggles.1003323283,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/8d4c6dae-25fb-49fa-983d-714c54f77ad6.jp2
35251e5a-0d1c-3f01-92ba-3f7c0b783729,1977-01-01 00:00:00.000000 +00:00,2022-02-16 14:54:42.542923 +00:00,2022-02-16 14:54:42.542925 +00:00,10.2307/3984449,"Review Essay: Before, during, and after Silent Spring",journal,article,"[""Thomas R. Dunlap""]",Thomas R. Dunlap,,,"[""Forest History Society"", ""American Society for Environmental History"", ""Oxford University Press""]",,,,
35bbfe43-25b1-324e-9340-46b2675ed445,1970-03-01 00:00:00.000000 +00:00,2022-02-16 15:30:32.577181 +00:00,2022-02-16 15:30:32.577183 +00:00,10.2307/3392746,"Technology, the Road to Freedom",journal,article,"[""Gabriel D. Ofiesh""]",Gabriel D. Ofiesh,,,"[""Sage Publications, Inc."", ""MENC: The National Association for Music Education""]",,,,
35ce77fb-86e0-3344-b5ea-741a01514aab,1996-04-01 00:00:00.000000 +00:00,2022-02-16 14:54:16.575652 +00:00,2022-02-16 14:54:16.575656 +00:00,10.2307/25163077,Women's Roles in Nature Study and Environmental Protection,journal,article,"[""Vera Norwood""]",Vera Norwood,,,"[""Organization of American Historians"", ""Oxford University Press""]",,,,
381f79b8-d4f8-3e69-8795-1ff78fa3f47c,1988-11-01 00:00:00.000000 +00:00,2022-02-16 15:45:11.584737 +00:00,2022-02-16 15:45:11.584739 +00:00,10.2307/41740207,Archaeology Under Apartheid,journal,article,"[""Martin Hall""]",Martin Hall,,,"[""Archaeological Institute of America""]",,,,
3922b7cc-8376-395c-8666-7bd262874078,1962-11-14 00:00:00.000000 +00:00,2022-02-16 14:56:26.328688 +00:00,2022-02-16 14:56:26.328690 +00:00,10.2307/ithaka.org.1003748627,"Letter from College President Edward Eddy to Rachel Carson on November 14, 1962 ",contributed_documents,ccda_text,"[""Edward D. Eddy (academician and administrator, 1921-1998)""]","Edward D. Eddy (academician and administrator, 1921-1998)",Letters (Correspondence),Documents,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/480f059c-6a3a-4296-812a-b3bbc32ba341_deflate.tif
3a7fd98e-f5bb-31d8-908c-5db19208c241,1987-07-01 00:00:00.000000 +00:00,2022-02-16 15:58:45.650273 +00:00,2022-02-16 15:58:45.650275 +00:00,10.2307/3177802,Fetal Images: The Power of Visual Culture in the Politics of Reproduction,journal,article,"[""Rosalind Pollack Petchesky""]",Rosalind Pollack Petchesky,,,"[""Feminist Studies, Inc.""]",,,,
3cc50d52-45a2-36fe-b1cb-af995034f771,1987-05-01 00:00:00.000000 +00:00,2022-02-16 15:50:23.299255 +00:00,2022-02-16 15:50:23.299256 +00:00,10.2307/struggles.1003326045,"Anti-Apartheid News, May 1987",contributed_serials,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Newsletters,Serials,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/02/eaf2925b-bcd7-4745-b02f-754191f65618.jp2
3d0a0e7b-a6c9-358c-85fb-490161d66a77,1990-02-17 00:00:00.000000 +00:00,2021-05-26 21:00:35.392163 +00:00,2021-06-14 22:50:18.657647 +00:00,10.2307/struggles.1003333284,"Part 02, South Africans in the Netherlands: Celebration of Nelson Mandela's release from jail, Amsterdam, February 1990 [3].",contributed_images,ccda_text,"[""Boersma, Pieter""]","Boersma, Pieter",Photographs,Images,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/19/d5365eac-5437-4ae5-8faa-22fe106a7f1c.jp2
3d91e78b-a7bd-3265-8ed2-e69b3490d6fd,1988-09-01 00:00:00.000000 +00:00,2022-02-16 15:48:05.864852 +00:00,2022-02-16 15:48:05.864854 +00:00,10.2307/.1003326560,Update on Challenging Apartheid,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Memorandums,Documents,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/19/23/b08b23b8-6b0b-420a-9827-9b4d47c32256.jp2
3e670fcf-df90-35cb-ac9c-0c869d0b769b,1925-01-01 00:00:00.000000 +00:00,2021-06-16 18:32:18.965969 +00:00,2021-06-16 18:32:18.965971 +00:00,10.2307/ithaka.org.1003748663,Rachel Carson on Pony with Friends at the Pennsylvania College for Women Campus ,contributed_images,ccda_text,"[""unknown""]",unknown,Photographs,Images,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/3eb71742-4ec2-43ee-9993-4f5fbc0a5f88_deflate.tif
